,timestamp,run_id,duration,emissions_sum,energy_consumed,experiment_id,experiment_name,experiment_description,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region,project_id,project_name,project_description,team_id,name,description
500,2021-07-04T08:26:17.759496,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0041565491824056,0.009789699742293878,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
501,2021-07-04T08:28:17.832190,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004157440434106596,0.009791798860135259,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
502,2021-07-04T08:30:17.853354,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004158248728206665,0.009793702592341025,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
503,2021-07-04T08:32:17.750362,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0041573105339067495,0.009791492913087119,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
504,2021-07-04T08:34:17.758794,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004159551127821959,0.00979677006504942,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
505,2021-07-04T08:36:17.831355,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004153015640857682,0.009781377379376233,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
506,2021-07-04T08:38:17.749063,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004153959168197968,0.009783599619257122,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
507,2021-07-04T08:40:17.824914,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004155780685535904,0.009787889742393197,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
508,2021-07-04T08:42:17.849185,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0041148530854469845,0.009691495137527428,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
509,2021-07-04T08:44:17.755361,86810c73-26b5-4267-b637-a48bd90864bf,119,0.003945087767449756,0.009291655891817796,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
510,2021-07-04T08:46:17.847244,86810c73-26b5-4267-b637-a48bd90864bf,119,0.00411173566249598,0.009684152836661797,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
511,2021-07-04T08:48:17.750412,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004164542169142305,0.009808525199845985,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
512,2021-07-04T08:50:17.745538,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004118368003253159,0.009699773636934306,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
513,2021-07-04T08:52:17.776866,86810c73-26b5-4267-b637-a48bd90864bf,119,0.00416196182112713,0.009802447843079376,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
514,2021-07-04T08:54:17.772269,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004066086935227531,0.009576638811453653,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
515,2021-07-04T08:56:17.772011,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0041012547888897855,0.009659467791173548,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
516,2021-07-04T08:58:17.746169,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004165528085574466,0.00981084727650583,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
517,2021-07-04T09:00:17.851594,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004168596468634489,0.009818074076318184,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
518,2021-07-04T09:02:17.847132,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004164614667433009,0.009808695951223356,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
519,2021-07-04T09:04:17.839168,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004165092108613877,0.009809820443103412,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
520,2021-07-04T09:06:17.759361,86810c73-26b5-4267-b637-a48bd90864bf,120,0.00416391787245618,0.009807054826986406,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
521,2021-07-04T09:08:17.737614,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004155019503321866,0.009786096970312852,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
522,2021-07-04T09:10:17.756160,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004158083950509206,0.0097933145001734,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
523,2021-07-04T09:12:17.776483,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004154589468068848,0.009785084131099131,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
524,2021-07-04T09:14:17.844117,86810c73-26b5-4267-b637-a48bd90864bf,119,0.00415485974973534,0.009785720711167123,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
525,2021-07-04T09:16:17.842242,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004154304217197702,0.009784412294857825,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
526,2021-07-04T09:18:17.826297,86810c73-26b5-4267-b637-a48bd90864bf,120,0.004157538647082792,0.009792030175946986,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
527,2021-07-04T09:20:17.841868,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004161518850400392,0.009801404537630787,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
528,2021-07-04T09:22:17.870055,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0022599926861083253,0.005322840858092759,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
529,2021-07-04T09:24:17.824811,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0023119233047472765,0.00544515028872794,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
530,2021-07-04T09:26:17.844834,86810c73-26b5-4267-b637-a48bd90864bf,119,0.002124014917305017,0.0050025796342280104,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
531,2021-07-04T09:28:17.833563,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0019150448711497958,0.004510403572495658,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
532,2021-07-04T09:30:17.827773,86810c73-26b5-4267-b637-a48bd90864bf,120,0.002326288276582489,0.0054789833446842184,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
533,2021-07-04T09:32:17.824797,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0019921539409232802,0.0046920144731161795,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
534,2021-07-04T09:34:17.797589,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0015928491088474384,0.003751552989292861,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
535,2021-07-04T09:36:17.769274,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0015695509974149036,0.003696680183636669,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
536,2021-07-04T09:38:17.833605,86810c73-26b5-4267-b637-a48bd90864bf,119,0.002672606512277964,0.006294648309528306,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
537,2021-07-04T09:40:17.764247,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0041033270379329245,0.009664348449391014,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
538,2021-07-04T09:42:17.767147,86810c73-26b5-4267-b637-a48bd90864bf,119,0.004092792234582587,0.009639536386038094,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
539,2021-07-04T09:44:17.788639,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0040797645134951765,0.00960885288581348,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
540,2021-07-04T09:46:17.769517,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0024297193175476517,0.005722588987405186,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
541,2021-07-04T09:48:17.777872,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0016060531356011376,0.003782651732898601,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
542,2021-07-04T09:50:17.768429,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0015630302619552006,0.0036813222413993874,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
543,2021-07-04T09:52:17.756375,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0019076608214073643,0.0044930123119359955,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
544,2021-07-04T09:54:17.770539,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0015774082167975267,0.0037151858755434253,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
545,2021-07-04T09:56:17.764459,86810c73-26b5-4267-b637-a48bd90864bf,120,0.002075840450233568,0.004889116868078025,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
546,2021-07-04T09:58:17.771610,86810c73-26b5-4267-b637-a48bd90864bf,120,0.001542331118208673,0.0036325706464324092,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
547,2021-07-04T10:00:17.767167,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0015438546566948208,0.0036361589557896146,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
548,2021-07-04T10:02:17.805297,86810c73-26b5-4267-b637-a48bd90864bf,119,0.0015549747028054117,0.0036623494103629195,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
549,2021-07-04T10:04:17.758925,86810c73-26b5-4267-b637-a48bd90864bf,120,0.0015438488180853915,0.0036361452044227915,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
550,2021-07-04T10:06:17.769960,86810c73-26b5-4267-b637-a48bd90864bf,120,0.00174918796879181,0.0041197696107602155,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
551,2021-07-04T10:08:17.758982,86810c73-26b5-4267-b637-a48bd90864bf,119,0.001567993711928617,0.003693012391760453,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
552,2021-07-06T20:54:29.146713,e58b9027-7fdc-405a-a405-ac48644f4979,122,0.004136793060464682,0.009743169196548758,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
553,2021-07-06T20:56:26.039614,e58b9027-7fdc-405a-a405-ac48644f4979,116,0.004145113401857787,0.009762765655153568,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
554,2021-07-06T20:58:26.038215,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.004110220789974523,0.009680584937791326,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
555,2021-07-06T21:00:26.043013,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.004151932105795751,0.009778825386737362,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
556,2021-07-06T21:02:26.045247,e58b9027-7fdc-405a-a405-ac48644f4979,120,0.004133867330231959,0.009736278379371244,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
557,2021-07-06T21:04:26.040374,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.0041513925752294685,0.009777554659022157,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
558,2021-07-06T21:06:26.047221,e58b9027-7fdc-405a-a405-ac48644f4979,120,0.004151857603319785,0.009778649915008826,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
559,2021-07-06T21:08:26.039810,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.004122239513967795,0.009708892000697661,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
560,2021-07-06T21:10:26.034384,e58b9027-7fdc-405a-a405-ac48644f4979,120,0.0041448845426743305,0.009762226635262064,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
561,2021-07-06T21:12:26.199780,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.0041297965035248935,0.00972669057722668,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
562,2021-07-06T21:14:26.066157,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.004145823953417463,0.009764439179540119,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
563,2021-07-06T21:16:26.030964,e58b9027-7fdc-405a-a405-ac48644f4979,120,0.004149348189432994,0.009772739625631091,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
564,2021-07-06T21:18:26.025970,e58b9027-7fdc-405a-a405-ac48644f4979,119,0.004116771367730303,0.009696013166005032,2a185f4a-5b34-4110-bc37-a047db5bec06,Code Carbon user test,Code Carbon user test with default project,France,FRA,france,False,,,e60afa92-17b7-4720-91a0-1ae91e409ba1,Default Project,Default Project Code Carbon DataForGood Team,8edb03e1-9a28-452a-9c93-a3b6560136d7,DataForGood,DataForGood Team
